disbursed_amount,asset_cost,branch_id,Employment.Type,DisbursalDate,State_ID,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PRI.NO.OF.ACCTS,PRI.CURRENT.BALANCE,SEC.NO.OF.ACCTS,PRIMARY.INSTAL.AMT,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default,Age,marital status
49578,61913,159,Self employed,31/10/2018,7,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,54,Married
42910,62026,159,Self employed,12/08/2018,7,0,0,0,0,0,0,0,0,0yrs 0mon,2,1,40,Married
62713,82642,159,Self employed,23/10/2018,7,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
50578,64839,159,Self employed,30/08/2018,7,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Married
53803,72050,3,Salaried,21/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Divorced
50303,66656,3,Self employed,23/09/2018,16,0,0,443,6,229264,0,0,0,2yrs 3mon,0,0,50,Divorced
47349,60989,3,Self employed,01/08/2018,16,0,0,596,16,1032640,3,0,0,14yrs 0mon,0,1,52,Divorced
47349,64800,3,Salaried,17/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Divorced
51503,66232,3,Self employed,11/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,?,Divorced
36850,71675,3,Salaried,28/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Divorced
37439,52452,3,Salaried,21/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Divorced
47849,57095,3,Salaried,08/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,35,Divorced
41400,55050,3,Salaried,06/08/2018,16,0,0,695,7,440880,0,10983,0,0yrs 8mon,1,0,43,Divorced
53203,65656,3,Salaried,19/09/2018,16,0,0,500,7,503750,0,0,2,7yrs 3mon,1,0,40,Divorced
53203,66656,3,Salaried,21/09/2018,16,0,0,845,2,0,0,0,0,4yrs 8mon,0,0,46,Divorced
37740,55050,3,Salaried,30/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Divorced
54303,64800,3,Salaried,06/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
36850,65232,3,Self employed,14/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Divorced
51803,66823,3,Self employed,26/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
45349,60989,3,Self employed,06/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,40,Divorced
44863,59663,3,Salaried,11/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,51,Divorced
43133,69399,138,Self employed,17/09/2018,9,0,0,737,6,18636,0,390000,0,2yrs 0mon,0,0,59,Married
60447,70711,138,Self employed,30/10/2018,9,0,0,528,1,0,0,0,0,2yrs 8mon,0,0,32,Married
60713,70623,138,Self employed,17/10/2018,9,0,0,687,6,751694,0,555413,0,1yrs 11mon,0,0,46,Married
57513,74857,138,Self employed,13/10/2018,9,0,0,832,3,0,0,0,0,0yrs 3mon,0,0,32,Married
53803,66128,138,Self employed,18/08/2018,9,0,0,600,1,251150,0,0,0,3yrs 6mon,0,0,31,Married
58759,68243,5,Self employed,08/08/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,46,Married
44409,69555,138,Self employed,07/09/2018,9,0,0,585,1,0,0,0,0,2yrs 9mon,1,0,39,Married
51003,65528,5,Self employed,10/08/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Married
58759,67421,138,Self employed,14/09/2018,9,0,0,300,1,39580,0,1580,0,1yrs 10mon,0,1,45,Married
50383,66128,138,Self employed,01/08/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,2,1,43,Married
39804,66432,138,Salaried,21/08/2018,9,0,0,708,5,139005,0,6969,0,0yrs 9mon,0,0,35,Married
44849,67421,138,Salaried,03/10/2018,9,0,0,300,23,10414,0,0,1,5yrs 3mon,1,1,47,Married
51303,72716,138,Self employed,11/10/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,52,Married
52803,72037,138,Self employed,05/09/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,49,Married
55759,64165,138,Self employed,16/08/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,51,Married
50803,74058,5,Self employed,22/10/2018,9,0,0,719,7,16666,0,0,0,1yrs 0mon,0,0,39,Married
63713,73077,138,Salaried,23/10/2018,9,0,0,648,11,57251,0,0,0,2yrs 1mon,1,0,33,Married
55759,69399,138,Self employed,03/10/2018,9,0,0,763,2,3425,0,2465,0,1yrs 10mon,0,0,44,Married
44249,67479,34,Salaried,04/09/2018,6,0,0,575,8,148700,0,0,1,7yrs 0mon,0,0,40,Married
46845,66283,34,Salaried,24/10/2018,6,0,0,300,10,725962,0,14951,1,8yrs 6mon,0,0,40,Married
54459,65162,34,Salaried,12/10/2018,6,0,0,650,5,641688,0,3700,0,1yrs 9mon,0,0,35,Married
41794,66283,34,Self employed,23/10/2018,6,0,0,596,65,1355042,0,2192,1,1yrs 3mon,1,0,44,Married
40353,62189,34,Self employed,27/08/2018,6,0,0,783,2,2427267,0,1998,0,2yrs 8mon,0,0,37,Married
52303,64336,34,Self employed,21/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,47,Married
44749,62189,34,Salaried,14/08/2018,6,0,0,749,3,23800,0,6338,0,2yrs 3mon,0,0,55,Married
53213,62189,34,Salaried,21/08/2018,6,0,0,737,3,50193,0,0,0,0yrs 7mon,0,0,38,Married
45649,69261,34,Salaried,16/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,40,Married
52103,66283,34,Self employed,20/10/2018,6,0,0,737,6,10392,0,13947,0,1yrs 9mon,0,0,42,Married
52303,64336,34,Self employed,23/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,59,Married
51078,62189,34,Self employed,30/08/2018,6,0,0,708,4,17624,0,2015,0,0yrs 6mon,0,0,50,Married
46349,56559,34,Self employed,21/09/2018,6,0,0,678,7,1287194,0,0,0,1yrs 8mon,0,1,32,Married
50932,62189,34,Self employed,30/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,34,Married
37439,74531,34,Self employed,13/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Married
67882,96000,36,Self employed,25/09/2018,13,1,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
69317,99500,36,Self employed,29/10/2018,13,0,0,0,0,0,1,0,0,1yrs 3mon,0,1,32,Divorced
54373,97318,36,Self employed,25/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Divorced
66279,93000,36,Self employed,03/09/2018,13,0,0,14,1,0,0,0,0,2yrs 5mon,0,0,54,Divorced
32304,118808,36,Self employed,23/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,29,Divorced
63062,97318,36,Salaried,29/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
54119,86160,36,Self employed,03/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,46,Divorced
62147,95581,36,Self employed,11/09/2018,13,0,0,585,2,97168,0,0,0,2yrs 4mon,2,1,33,Divorced
63062,90082,36,Self employed,20/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,27,Divorced
67382,103000,36,Self employed,30/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,50,Divorced
32784,86160,36,Self employed,31/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,36,Divorced
58493,90082,36,Salaried,14/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,37,Divorced
66279,93000,36,Self employed,03/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Divorced
79893,128171,36,Salaried,23/08/2018,13,0,0,785,4,242617,0,22976,0,4yrs 7mon,0,0,?,Divorced
57559,118808,36,Salaried,24/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Divorced
65669,106000,36,Self employed,31/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Divorced
73816,105000,36,Self employed,27/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,36,Divorced
55759,89060,36,Self employed,08/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Divorced
64213,90082,36,Salaried,21/09/2018,13,0,0,701,5,403019,0,2214,1,3yrs 2mon,0,0,?,Divorced
71633,102107,36,Self employed,15/10/2018,13,0,0,379,1,9059,0,6,1,0yrs 7mon,0,1,33,Divorced
62572,82375,36,Self employed,03/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,31,Divorced
68882,96000,36,Self employed,27/09/2018,13,0,0,657,1,463751,0,0,0,0yrs 6mon,0,0,41,Divorced
42994,90520,36,Self employed,26/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,37,Divorced
66279,97000,36,Self employed,05/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
45849,64327,36,Salaried,11/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,42,Divorced
71817,102500,36,Salaried,08/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Divorced
62147,97318,36,Salaried,25/10/2018,13,0,0,774,1,0,0,0,0,2yrs 11mon,0,1,32,Divorced
52304,60251,15,Salaried,20/08/2018,11,0,0,300,9,91252,6,12555,0,3yrs 0mon,0,0,37,Divorced
55459,63513,15,Self employed,29/09/2018,11,0,0,565,5,9872,0,2562,0,2yrs 3mon,0,1,55,Divorced
40411,53200,15,Salaried,06/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,40,Divorced
48434,58251,15,Salaried,08/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Divorced
41495,59715,15,Salaried,16/10/2018,11,0,0,824,1,0,0,0,0,1yrs 1mon,0,1,35,Divorced
54060,63483,15,Salaried,04/09/2018,11,0,0,708,7,103357,0,8899,0,0yrs 10mon,1,0,37,Divorced
55314,64013,15,Salaried,27/09/2018,11,0,0,762,1,8028,2,2831,0,10yrs 10mon,0,0,39,Divorced
45649,63513,15,Salaried,04/09/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Divorced
57160,65276,15,Self employed,25/10/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,54,Divorced
59813,64194,15,Salaried,30/10/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,1,1,54,Divorced
47150,56210,15,Salaried,07/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,43,Divorced
56514,65276,15,Salaried,12/10/2018,11,0,0,599,8,363559,0,2483,1,2yrs 10mon,0,0,41,Divorced
34184,63693,15,Salaried,25/10/2018,11,0,0,775,12,439598,0,2420,0,2yrs 1mon,0,0,58,Divorced
54959,63513,15,Salaried,26/09/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,28,Divorced
50304,58751,15,Salaried,28/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,28,Divorced
50728,58751,15,Salaried,24/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,40,Divorced
41895,53750,15,Salaried,20/08/2018,11,0,0,836,1,0,0,0,0,1yrs 0mon,0,1,34,Divorced
54514,63513,15,Salaried,03/10/2018,11,0,0,603,1,0,0,1505,0,1yrs 0mon,1,1,54,Divorced
39557,64776,15,Salaried,25/10/2018,11,0,0,16,3,2198,0,580,0,0yrs 2mon,1,0,32,Divorced
53294,61771,15,Salaried,28/09/2018,11,0,0,603,1,0,0,1899,0,0yrs 7mon,0,0,27,Divorced
36940,53200,15,Salaried,28/08/2018,11,0,0,763,1,0,0,0,0,0yrs 11mon,0,0,37,Divorced
48404,58251,15,Salaried,14/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Divorced
45849,64776,15,Self employed,16/10/2018,11,0,0,718,5,249220,0,11214,0,4yrs 5mon,0,0,52,Divorced
42395,52471,15,Salaried,16/10/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,2,0,40,Divorced
55014,63233,15,Self employed,16/10/2018,11,0,0,743,5,1228141,0,22353,0,3yrs 0mon,0,1,?,Divorced
53004,62733,15,Self employed,17/10/2018,11,0,0,763,4,1164,0,2045,0,0yrs 8mon,0,1,50,Divorced
57160,65276,15,Salaried,27/10/2018,11,0,0,738,2,4240,0,2717,0,0yrs 6mon,1,1,29,Divorced
58460,72888,15,Salaried,15/09/2018,11,0,0,615,1,0,0,2570,0,0yrs 9mon,0,0,32,Divorced
50204,64776,15,Salaried,29/10/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,2,0,44,Divorced
62713,75140,146,Self employed,20/09/2018,14,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Divorced
56959,67980,146,Salaried,17/09/2018,17,0,0,708,2,10111,0,0,0,0yrs 4mon,0,0,38,Divorced
56859,68990,146,Salaried,27/08/2018,17,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,40,Divorced
63213,93578,146,,26/10/2018,17,0,0,657,1,472109,0,12561,0,0yrs 6mon,0,1,28,Divorced
61847,85769,146,,31/08/2018,14,0,0,606,1,0,0,1725,0,1yrs 10mon,0,1,25,Divorced
61913,75900,146,Salaried,28/09/2018,17,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Divorced
62713,76371,146,Salaried,29/09/2018,14,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Divorced
59413,74305,146,Salaried,31/10/2018,17,1,0,557,1,0,0,755,0,1yrs 0mon,0,1,35,Divorced
50303,72816,146,Salaried,25/10/2018,17,1,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Divorced
48349,68990,146,Self employed,13/08/2018,17,0,0,333,1,0,0,2448,0,0yrs 8mon,0,0,42,Divorced
40394,60933,146,Salaried,21/08/2018,17,0,0,710,4,166049,1,0,0,2yrs 1mon,0,0,37,Divorced
57259,69960,146,Salaried,24/09/2018,17,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,36,Divorced
63813,79546,146,Salaried,12/10/2018,17,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
40694,68201,146,Salaried,22/10/2018,17,0,0,832,1,0,0,0,0,0yrs 5mon,0,0,28,Divorced
42094,57732,20,Self employed,31/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,57,Single
64169,104387,20,Self employed,26/10/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Single
59207,74333,20,Self employed,11/09/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,48,Single
15060,63017,20,Self employed,21/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,29,Single
52282,65049,20,Self employed,31/10/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Single
32535,77487,20,Self employed,25/10/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,42,Single
59473,77487,20,Self employed,31/10/2018,5,0,0,368,2,252162,0,0,1,4yrs 0mon,0,1,37,Single
41720,64771,20,Self employed,31/10/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,49,Single
94505,165616,20,Self employed,23/09/2018,5,0,0,620,33,425000,0,2528,0,2yrs 5mon,1,0,47,Single
32771,42699,20,Self employed,22/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,47,Single
52203,62855,20,Self employed,28/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Single
57117,70736,20,Self employed,10/10/2018,5,0,0,15,2,86849,0,0,0,0yrs 1mon,0,1,45,Single
43919,62855,20,Self employed,30/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Single
42735,54681,20,Self employed,31/08/2018,5,0,0,17,1,45500,0,0,0,0yrs 0mon,0,0,35,Single
40044,67825,20,Self employed,11/08/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Single
30726,42699,20,Self employed,23/08/2018,5,0,0,300,7,158152,0,0,1,4yrs 9mon,0,0,51,Single
36113,46114,20,Self employed,11/09/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,47,Single
60971,72857,20,Self employed,05/10/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,53,Single
36659,55131,20,Self employed,03/09/2018,5,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,57,Single
54659,65644,34,Salaried,16/09/2018,6,0,0,738,2,6639,0,2801,0,0yrs 6mon,1,0,39,Married
71823,98103,34,Self employed,29/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,28,Married
52303,65644,34,Salaried,29/10/2018,6,0,0,300,3,56500,0,2389,0,1yrs 3mon,0,1,36,Married
44849,65368,34,Self employed,21/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Married
51318,62371,34,Self employed,30/08/2018,6,0,0,738,1,2681,0,1375,0,0yrs 4mon,1,0,51,Married
43694,67141,34,Salaried,22/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,42,Married
43994,64401,34,Salaried,21/08/2018,6,0,0,425,12,1923427,0,0,1,10yrs 7mon,0,1,?,Married
56459,74787,34,Salaried,31/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Married
52303,67038,34,Salaried,31/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,?,Married
53759,62227,34,Self employed,14/09/2018,6,0,0,825,1,0,0,1315,0,0yrs 6mon,0,0,55,Married
53878,69063,34,Salaried,23/10/2018,6,0,0,738,6,12582,0,2700,0,2yrs 0mon,0,0,43,Married
47349,65644,34,Salaried,04/09/2018,6,0,0,825,1,0,0,0,0,1yrs 0mon,0,0,?,Married
50587,65644,34,Self employed,06/10/2018,6,0,0,825,1,0,0,0,0,1yrs 0mon,9,1,30,Married
48349,67038,34,Salaried,25/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,56,Married
53810,65644,34,Self employed,23/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,58,Married
52303,67700,34,Salaried,25/09/2018,6,0,0,342,7,57421,0,1199,1,5yrs 7mon,0,0,41,Married
28984,40700,34,Self employed,24/09/2018,6,0,0,16,1,0,0,0,0,11yrs 7mon,0,0,51,Married
33939,62200,34,Salaried,03/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Married
56359,71800,34,Self employed,30/10/2018,6,0,0,465,14,5951841,0,43025,3,5yrs 1mon,0,0,49,Married
54303,78700,34,Salaried,26/10/2018,6,0,0,738,2,8311,0,1234,0,0yrs 6mon,0,0,37,Married
48849,64400,34,Salaried,16/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Married
46999,64600,34,Self employed,17/10/2018,6,0,0,443,3,21560,0,7171,0,1yrs 5mon,1,0,35,Married
44349,64500,34,Self employed,27/09/2018,6,0,0,414,7,1657826,0,23757,1,4yrs 1mon,0,0,47,Married
54303,68800,34,Self employed,23/10/2018,6,0,0,615,6,108831,0,13456,0,1yrs 11mon,1,1,31,Married
35439,61200,34,Self employed,23/08/2018,6,0,0,346,4,59292,0,1833,0,4yrs 6mon,0,0,52,Married
50303,62200,34,Self employed,23/08/2018,6,0,0,18,1,0,0,0,0,3yrs 10mon,0,0,52,Married
71923,99860,34,Salaried,04/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,28,Married
48349,66400,34,Self employed,24/10/2018,6,0,0,519,4,450426,0,10651,1,4yrs 10mon,1,0,34,Married
54303,70900,34,Self employed,30/10/2018,6,0,0,749,5,172386,0,0,0,3yrs 6mon,0,1,57,Married
54259,70100,34,Salaried,20/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Married
46349,62300,34,Salaried,03/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Married
64882,90800,34,Self employed,30/08/2018,6,0,0,300,6,0,0,1133,0,3yrs 5mon,0,1,33,Married
53303,67600,34,Self employed,25/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Married
80886,111200,34,Salaried,18/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Married
68169,96600,34,Salaried,28/08/2018,6,0,0,709,1,5857,0,0,0,1yrs 3mon,0,0,31,Married
48349,62700,34,Self employed,28/08/2018,6,0,0,15,1,17200,0,0,0,0yrs 1mon,0,0,34,Married
52303,63600,34,Self employed,03/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Married
52303,63600,34,Self employed,26/10/2018,6,0,0,763,1,400,0,1500,0,2yrs 1mon,0,0,40,Married
76779,103700,34,Self employed,25/10/2018,6,0,0,737,3,42384,0,7892,0,2yrs 0mon,0,0,43,Married
33284,61200,34,Self employed,06/09/2018,6,0,0,738,3,16297,0,0,0,1yrs 1mon,0,0,43,Married
69169,106000,34,Self employed,21/10/2018,6,0,0,723,11,33566,0,2804,0,1yrs 6mon,1,0,58,Married
42604,61646,19,Self employed,20/08/2018,4,0,0,825,7,0,0,10350,0,2yrs 1mon,1,0,48,Single
50264,67791,19,Self employed,26/10/2018,4,0,0,680,3,46713,0,5049,1,1yrs 8mon,1,0,51,Single
69135,88419,19,Salaried,19/10/2018,4,0,0,712,5,1188916,0,5125,0,5yrs 0mon,0,0,43,Single
52482,69899,19,Salaried,26/10/2018,4,0,0,738,1,10550,0,0,0,0yrs 5mon,0,0,32,Single
57408,72166,19,Salaried,23/10/2018,4,1,0,15,1,17491,0,0,0,0yrs 1mon,1,0,30,Single
45285,58530,19,Self employed,30/08/2018,4,0,0,575,2,142046,0,0,0,2yrs 11mon,0,0,48,Single
47676,78420,19,Salaried,31/10/2018,4,0,0,738,1,4431,0,1478,0,0yrs 3mon,1,0,32,Single
58338,74636,19,Self employed,18/10/2018,4,1,0,526,11,1013489,0,10542,3,6yrs 0mon,0,0,51,Single
54131,67791,19,Salaried,30/10/2018,4,0,0,15,1,5700,0,1481,0,0yrs 1mon,1,0,27,Single
40589,67791,19,Self employed,27/10/2018,4,0,0,825,1,0,0,0,0,0yrs 8mon,1,0,38,Single
52649,67791,19,Self employed,18/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Single
58326,73987,19,Self employed,05/09/2018,4,0,0,300,4,13686,0,1005,0,2yrs 4mon,0,0,48,Single
70317,98000,36,Self employed,16/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,39,Divorced
67882,95243,36,Salaried,22/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,50,Divorced
68817,97000,36,Self employed,12/09/2018,13,0,0,14,1,0,0,0,0,3yrs 0mon,0,1,48,Divorced
61847,97000,36,Self employed,18/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,41,Divorced
87620,120106,36,Self employed,22/10/2018,13,0,0,460,7,35540,0,10182,1,1yrs 10mon,0,1,54,Divorced
55013,86160,36,Self employed,14/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,32,Divorced
52578,89060,36,Self employed,14/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
57513,86929,36,Self employed,10/10/2018,13,0,0,738,8,39211,0,11529,0,1yrs 11mon,1,0,45,Divorced
57560,86160,36,Self employed,28/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,40,Divorced
79686,117876,36,Self employed,21/09/2018,13,0,0,619,3,198224,0,40000,0,0yrs 5mon,1,1,28,Divorced
50578,65816,36,Self employed,18/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Divorced
64882,94820,36,Salaried,10/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Divorced
47849,67343,36,Self employed,23/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,34,Divorced
55013,79505,36,Salaried,11/10/2018,13,0,0,728,3,1035039,0,17611,0,4yrs 10mon,0,1,53,Divorced
72317,108636,36,Self employed,26/10/2018,13,0,0,654,1,33776,0,0,0,3yrs 8mon,0,0,52,Divorced
54513,74145,36,Self employed,27/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,49,Divorced
61947,108223,36,Self employed,20/09/2018,13,0,1,0,0,0,0,0,0,0yrs 0mon,0,0,31,Divorced
68817,102500,36,Self employed,14/09/2018,13,0,0,708,5,34987,0,2013,0,0yrs 8mon,1,1,31,Divorced
47145,71561,36,Self employed,25/10/2018,13,0,0,763,6,50329,0,8776,0,2yrs 0mon,1,0,45,Divorced
71817,102500,36,Self employed,29/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,37,Divorced
57513,74244,36,Salaried,31/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,50,Divorced
57513,74144,36,Salaried,31/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Divorced
71817,104635,36,Self employed,11/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Divorced
72623,106500,36,Salaried,14/09/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,31,Divorced
36939,54000,36,Self employed,13/10/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,41,Divorced
67882,94920,36,Salaried,07/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
52303,95243,36,Self employed,21/08/2018,13,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Divorced
24529,42724,34,Salaried,23/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
59313,72236,34,Salaried,15/10/2018,6,0,0,783,4,147772,0,15136,0,0yrs 7mon,2,0,38,Married
63869,100374,34,Self employed,15/10/2018,6,0,0,15,1,25677,0,1380,0,0yrs 1mon,1,1,40,Married
70123,97036,34,Self employed,23/10/2018,6,0,0,763,1,4160,0,2084,0,0yrs 6mon,0,0,39,Married
57159,73761,34,Salaried,27/10/2018,6,0,0,680,5,48886,0,7348,0,0yrs 9mon,0,0,37,Married
77751,106839,34,Salaried,16/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,42,Married
60213,103344,34,Salaried,28/09/2018,6,0,0,700,2,0,0,0,0,0yrs 11mon,0,0,29,Married
45849,60478,34,Self employed,28/08/2018,6,0,0,666,3,1860667,0,20033,0,2yrs 10mon,0,0,43,Married
51703,73574,34,Salaried,26/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
44349,57876,34,Salaried,07/09/2018,6,0,0,825,1,0,0,0,0,0yrs 6mon,0,0,33,Married
54303,66886,34,Salaried,22/10/2018,6,0,0,680,11,96266,0,11475,0,0yrs 10mon,1,1,30,Married
49578,64467,34,Self employed,04/09/2018,6,0,0,740,11,46911,0,14391,0,2yrs 5mon,3,0,39,Married
49303,64450,34,Salaried,10/09/2018,6,0,0,300,5,0,0,0,0,0yrs 3mon,0,0,51,Married
52803,70370,250,Salaried,24/10/2018,20,0,0,825,2,27385,0,4701,0,0yrs 11mon,0,0,37,Divorced
45749,62676,250,Self employed,29/08/2018,6,0,0,776,11,2496202,0,18535,0,8yrs 7mon,1,0,36,Married
59213,72140,250,Self employed,11/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,59,Married
